Batch Number,B2500391,,,,,,,
Category,Pet Food,,,,,,,
Specie,Dog,,,,,,,
Family,Healthcare,,,,,,,
Brand,PETFLAKES,,,,,,,
Product Code,DDF040003,,,,,,,
Product name, PETFLAKES Performance - Puppy ,,,,,,,
NIR-Code,M20260202-00085,,,,,,,
FileTitle:,IAS_Spectrum,,,,,,,
Head:,Reference,Sample,,,,,,
System Temp hundredths:,2496,2507,,,,,,
Detector Temp hundredths:,0,0,,,,,,
Humidity hundredths:,5197,5197,,,,,,
Lamp PD:,92,94,,,,,,
Tec Temp:,0,,,,,,,
Product SN:,8B6YK9LO,,,,,,,
Serial Number:,5B25203,,,,,,,
Scan Config Name:,IAS5100,,,,,,,
Scan Config Type:,2,,,,,,,
Start wavelength in nm:,900,,,,,,,
End wavelength in nm:,1700,,,,,,,
Pattern Pixel Width:,13,,,,,,,
Exposure Time:,0,,,,,,,
Measurement points:,105,,,,,,,
Number of Measurement points:,801,,,,,,,
Num Repeats:,90,90,,,,,,
PGA Gain:,64,64,,,,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original,,,
1312,0.24001011,2838591.374,1633400.803,,,,,
1313,0.2401667,2840467.922,1633891.422,,,,,
1314,0.24034319,2842172.854,1634207.879,,,,,
1315,0.24053973,2843703.656,1634348.262,,,,,
1316,0.24075648,2845057.818,1634310.661,,,,,
1317,0.24099361,2846232.834,1634093.163,,,,,
1318,0.24125167,2847228.085,1633693.524,,,,,
1319,0.24153208,2848047.206,1633108.753,,,,,
1320,0.24183637,2848694.413,1632335.757,,,,,
1321,0.2421661,2849173.924,1631371.444,,,,,
1322,0.24252285,2849489.957,1630212.72,,,,,
1323,0.2429082,2849646.728,1628856.492,,,,,
1324,0.24332375,2849648.456,1627299.667,,,,,
1325,0.24377113,2849499.358,1625539.151,,,,,
1326,0.24425197,2849203.596,1623571.848,,,,,
1327,0.24476739,2848761.173,1621394.322,,,,,
1328,0.24531762,2848165.069,1619002.565,,,,,
1329,0.24590281,2847407.586,1616392.516,,,,,
1330,0.24652314,2846481.027,1613560.114,,,,,
1331,0.24717884,2845377.694,1610501.297,,,,,
1332,0.24787015,2844089.891,1607212.004,,,,,
1333,0.24859734,2842609.919,1603688.172,,,,,
1334,0.24936072,2840930.082,1599925.74,,,,,
1335,0.25016063,2839042.753,1595920.688,,,,,
1336,0.25099744,2836942.612,1591670.308,,,,,
1337,0.25187154,2834627.089,1587173.461,,,,,
1338,0.25278337,2832093.774,1582429.1,,,,,
1339,0.25373338,2829340.259,1577436.178,,,,,
1340,0.25472208,2826364.134,1572193.646,,,,,
1341,0.25574998,2823162.99,1566700.459,,,,,
1342,0.25681766,2819734.418,1560955.568,,,,,
1343,0.25792573,2816076.008,1554957.927,,,,,
1344,0.25907471,2812185.729,1548707.1,,,,,
1345,0.26026338,2808067.469,1542212.285,,,,,
1346,0.26148907,2803729.829,1535490.341,,,,,
1347,0.26274905,2799181.536,1528558.336,,,,,
1348,0.26404051,2794431.321,1521433.34,,,,,
1349,0.26536062,2789487.911,1514132.423,,,,,
1350,0.26670649,2784360.037,1506672.653,,,,,
1351,0.26807513,2779056.427,1499071.1,,,,,
1352,0.26946353,2773585.811,1491344.834,,,,,
1353,0.27086866,2767957.361,1483510.871,,,,,
1354,0.27228813,2762183.916,1475585.799,,,,,
1355,0.27371979,2756280.121,1467585.992,,,,,
1356,0.27516147,2750260.633,1459527.825,,,,,
1357,0.27661088,2744140.111,1451427.671,,,,,
1358,0.27806567,2737933.211,1443301.903,,,,,
1359,0.27952338,2731654.592,1435166.894,,,,,
1360,0.28098148,2725318.91,1427039.02,,,,,
1361,0.28243736,2718940.825,1418934.652,,,,,
1362,0.28388891,2712528.288,1410864.69,,,,,
1363,0.2853367,2706059.59,1402815.815,,,,,
1364,0.28678213,2699504.821,1394768.008,,,,,
1365,0.28822668,2692834.068,1386701.255,,,,,
1366,0.28967196,2686017.422,1378595.537,,,,,
1367,0.29111964,2679024.971,1370430.839,,,,,
1368,0.29257153,2671826.804,1362187.142,,,,,
1369,0.29402952,2664393.01,1353844.432,,,,,
1370,0.29549565,2656693.713,1345382.707,,,,,
1371,0.29697205,2648707.525,1336786.191,,,,,
1372,0.29846104,2640432.633,1328048.842,,,,,
1373,0.29996499,2631869.968,1319165.981,,,,,
1374,0.30148631,2623020.465,1310132.934,,,,,
1375,0.30302754,2613885.055,1300945.023,,,,,
1376,0.30459125,2604464.672,1291597.572,,,,,
1377,0.30618011,2594760.249,1282085.905,,,,,
1378,0.30779688,2584772.719,1272405.345,,,,,
1379,0.30944438,2574503.882,1262551.689,,,,,
1380,0.31112502,2563983.778,1252536.099,,,,,
1381,0.31284051,2553276.238,1242388.132,,,,,
1382,0.31459242,2542447.08,1232138.422,,,,,
1383,0.31638221,2531562.123,1221817.607,,,,,
1384,0.31821119,2520687.185,1211456.324,,,,,
1385,0.32008054,2509888.086,1201085.208,,,,,
1386,0.32199126,2499230.643,1190734.896,,,,,
1387,0.32394417,2488780.677,1180436.025,,,,,
1388,0.32594017,2478601.207,1170217.218,,,,,
1389,0.3279827,2468725.822,1160085.919,,,,,
1390,0.33007687,2459170.494,1150036.897,,,,,
1391,0.33222787,2449950.955,1140064.748,,,,,
1392,0.33444104,2441082.94,1130164.07,,,,,
1393,0.33672177,2432582.181,1120329.459,,,,,
1394,0.33907554,2424464.412,1110555.513,,,,,
1395,0.34150794,2416745.368,1100836.828,,,,,
1396,0.34402463,2409440.78,1091168.001,,,,,
1397,0.34663105,2402564.898,1081543.712,,,,,
1398,0.34933141,2396125.614,1071958.987,,,,,
1399,0.35212965,2390129.129,1062408.947,,,,,
1400,0.35502973,2384581.643,1052888.713,,,,,
1401,0.35803568,2379489.352,1043393.406,,,,,
1402,0.36115157,2374858.458,1033918.146,,,,,
1403,0.36438153,2370695.159,1024458.054,,,,,
1404,0.36772972,2367005.654,1015008.25,,,,,
1405,0.37120032,2363795.969,1005563.886,,,,,
1406,0.37479343,2361056.472,996122.9554,,,,,
1407,0.37850177,2358749.61,986688.5137,,,,,
1408,0.38231721,2356834.944,977264.141,,,,,
1409,0.38623149,2355272.033,967853.4173,,,,,
1410,0.39023627,2354020.438,958459.9227,,,,,
1411,0.39432313,2353039.721,949087.237,,,,,
1412,0.39848354,2352289.441,939738.9402,,,,,
1413,0.40270891,2351729.159,930418.6123,,,,,
1414,0.4069905,2351318.887,921130.2139,,,,,
1415,0.41131804,2351025.3,911883.3051,,,,,
1416,0.41567995,2350820.139,902691.7084,,,,,
1417,0.42006437,2350675.274,893569.3531,,,,,
1418,0.42445917,2350562.573,884530.1682,,,,,
1419,0.4288519,2350453.906,875588.0831,,,,,
1420,0.43322984,2350321.141,866757.027,,,,,
1421,0.43757996,2350136.149,858050.9291,,,,,
1422,0.44188892,2349870.798,849483.7187,,,,,
1423,0.44614402,2349500.552,841068.8082,,,,,
1424,0.45033662,2349017.727,832817.1861,,,,,
1425,0.45445909,2348419.575,824739.1317,,,,,
1426,0.4585036,2347703.349,816844.9239,,,,,
1427,0.46246208,2346866.299,809144.8417,,,,,
1428,0.4663262,2345905.679,801649.164,,,,,
1429,0.47008744,2344818.741,794368.1698,,,,,
1430,0.47373705,2343602.735,787312.1382,,,,,
1431,0.47726611,2342254.943,780491.2859,,,,,
1432,0.48066835,2340774.57,773911.3855,,,,,
1433,0.48394218,2339164.005,767570.8765,,,,,
1434,0.48708648,2337425.934,761467.5126,,,,,
1435,0.49010019,2335563.043,755599.0475,,,,,
1436,0.49298235,2333578.017,749963.235,,,,,
1437,0.49573206,2331473.542,744557.8287,,,,,
1438,0.49834849,2329252.305,739380.5825,,,,,
1439,0.50083093,2326916.991,734429.25,,,,,
1440,0.50317898,2324470.171,729701.0968,,,,,
1441,0.50539524,2321913.205,725188.2265,,,,,
1442,0.50748419,2319246.725,720879.6407,,,,,
1443,0.50945057,2316471.353,716764.2989,,,,,
1444,0.51129929,2313587.711,712831.1606,,,,,
1445,0.51303548,2310596.42,709069.1851,,,,,
1446,0.51466444,2307498.102,705467.3319,,,,,
1447,0.51619165,2304293.38,702014.5604,,,,,
1448,0.51762275,2300982.874,698699.83,,,,,
1449,0.51896317,2297565.875,695512.2855,,,,,
1450,0.52021738,2294037.694,692441.6259,,,,,
1451,0.52138979,2290392.896,689477.6537,,,,,
1452,0.52248491,2286626.048,686610.1714,,,,,
1453,0.52350737,2282731.715,683828.9816,,,,,
1454,0.52446189,2278704.465,681123.8867,,,,,
1455,0.52535331,2274538.862,678484.6894,,,,,
1456,0.52618655,2270229.475,675901.1921,,,,,
1457,0.52696656,2265771.066,673363.3401,,,,,
1458,0.52769726,2261162.514,670864.0434,,,,,
1459,0.52838156,2256406.578,668399.008,,,,,
1460,0.52902236,2251506.167,665964.0492,,,,,
1461,0.52962259,2246464.19,663554.9821,,,,,
1462,0.53018523,2241283.558,661167.6219,,,,,
1463,0.5307133,2235967.181,658797.7839,,,,,
1464,0.53120984,2230517.967,656441.2833,,,,,
1465,0.53167795,2224938.827,654093.9352,,,,,
1466,0.53212066,2219231.927,651751.4855,,,,,
1467,0.5325406,2213396.186,649409.375,,,,,
1468,0.53294033,2207429.628,647062.9613,,,,,
1469,0.53332242,2201330.282,644707.6022,,,,,
1470,0.53368949,2195096.172,642338.6551,,,,,
1471,0.53404422,2188725.326,639951.4777,,,,,
1472,0.53438928,2182215.77,637541.4276,,,,,
1473,0.53472742,2175565.532,635103.8624,,,,,
1474,0.53506135,2168772.672,632634.2302,,,,,
1475,0.53539212,2161836.359,630130.7891,,,,,
1476,0.53571878,2154757.057,627595.084,,,,,
1477,0.53604025,2147535.302,625028.8468,,,,,
1478,0.53635543,2140171.629,622433.809,,,,,
1479,0.53666319,2132666.576,619811.7022,,,,,
1480,0.53696239,2125020.679,617164.2581,,,,,
1481,0.53725187,2117234.475,614493.2084,,,,,
1482,0.53753043,2109308.498,611800.2847,,,,,
1483,0.5377965,2101243.372,609087.7395,,,,,
1484,0.53804675,2093040.138,606360.3652,,,,,
1485,0.53827726,2084699.963,603623.7277,,,,,
1486,0.53848401,2076224.016,600883.3928,,,,,
1487,0.53866293,2067613.465,598144.9266,,,,,
1488,0.53880985,2058869.477,595413.895,,,,,
1489,0.53892053,2049993.222,592695.864,,,,,
1490,0.53899064,2040985.867,589996.3995,,,,,
1491,0.53901583,2031848.699,587321.0015,,,,,
1492,0.53899386,2022586.451,584673.2582,,,,,
1493,0.53892487,2013207.75,582054.5973,,,,,
1494,0.53880914,2003721.431,579466.3307,,,,,
1495,0.53864695,1994136.329,576909.77,,,,,
1496,0.53843861,1984461.281,574386.2269,,,,,
1497,0.53818442,1974705.122,571897.0133,,,,,
1498,0.5378847,1964876.686,569443.4409,,,,,
1499,0.53753979,1954984.811,567026.8214,,,,,
1500,0.53715051,1945036.682,564647.3368,,,,,
1501,0.53671977,1935032.85,562300.629,,,,,
1502,0.53625102,1924972.203,559981.1989,,,,,
1503,0.53574775,1914853.628,557683.548,,,,,
1504,0.53521353,1904676.01,555402.1772,,,,,
1505,0.53465199,1894438.238,553131.5878,,,,,
1506,0.53406679,1884139.197,550866.2809,,,,,
1507,0.53346168,1873777.774,548600.7577,,,,,
1508,0.53284033,1863352.943,546329.6833,,,,,
1509,0.53220462,1852865.152,544050.4772,,,,,
1510,0.53155492,1842316.07,541762.8454,,,,,
1511,0.53089157,1831707.402,539466.5634,,,,,
1512,0.53021489,1821040.855,537161.4065,,,,,
1513,0.52952522,1810318.137,534847.1501,,,,,
1514,0.5288229,1799540.952,532523.5697,,,,,
1515,0.52810829,1788711.007,530190.4406,,,,,
1516,0.52738173,1777830.01,527847.5357,,,,,
1517,0.52664436,1766900.229,525493.8812,,,,,
1518,0.52589914,1755925.278,523126.7063,,,,,
1519,0.52514935,1744908.969,520742.9751,,,,,
1520,0.52439837,1733855.113,518339.6522,,,,,
1521,0.52364961,1722767.522,515913.7016,,,,,
1522,0.52290658,1711650.009,513462.0877,,,,,
1523,0.52217286,1700506.387,510981.7749,,,,,
1524,0.52145208,1689340.465,508469.7273,,,,,
1525,0.52074757,1678155.969,505923.3795,,,,,
1526,0.5200596,1666955.979,503343.5765,,,,,
1527,0.51938708,1655743.291,500732.6672,,,,,
1528,0.5187289,1644520.702,498093.0069,,,,,
1529,0.51808394,1633291.006,495426.9513,,,,,
1530,0.51745106,1622057.001,492736.8557,,,,,
1531,0.51682911,1610821.481,490025.0757,,,,,
1532,0.5162169,1599587.241,487293.9666,,,,,
1533,0.51561325,1588357.118,484545.8742,,,,,
1534,0.51501749,1577134.958,481782.885,,,,,
1535,0.51442947,1565925.707,479006.8064,,,,,
1536,0.51384909,1554734.363,476219.4317,,,,,
1537,0.51327624,1543565.924,473422.5542,,,,,
1538,0.51271084,1532425.39,470617.9672,,,,,
1539,0.51215279,1521317.758,467807.4641,,,,,
1540,0.51160201,1510248.027,464992.8382,,,,,
1541,0.51105844,1499221.188,462175.8796,,,,,
1542,0.51052235,1488240.047,459357.3189,,,,,
1543,0.50999493,1477302.099,456535.3177,,,,,
1544,0.50947755,1466404.054,453707.6555,,,,,
1545,0.50897155,1455542.62,450872.1117,,,,,
1546,0.50847836,1444714.507,448026.466,,,,,
1547,0.50799941,1433916.422,445168.4977,,,,,
1548,0.50753618,1423145.075,442295.9864,,,,,
1549,0.50709015,1412397.174,439406.7117,,,,,
1550,0.50666277,1401670.02,436498.7646,,,,,
1551,0.50625479,1390964.066,433571.8889,,,,,
1552,0.50586682,1380280.801,430626.3747,,,,,
1553,0.50549945,1369621.717,427662.5124,,,,,
1554,0.50515331,1358988.307,424680.5924,,,,,
1555,0.50482903,1348382.061,421680.905,,,,,
1556,0.50452729,1337804.471,418663.7406,,,,,
1557,0.50424878,1327257.029,415629.3897,,,,,
1558,0.50399397,1316740.887,412578.2692,,,,,
1559,0.50376061,1306253.455,409512.1961,,,,,
1560,0.50354468,1295789.813,406433.8569,,,,,
1561,0.50334201,1285345.009,403345.9516,,,,,
1562,0.5031483,1274914.09,400251.1798,,,,,
1563,0.5029591,1264492.102,397152.2413,,,,,
1564,0.50276984,1254074.093,394051.8358,,,,,
1565,0.50257578,1243655.109,390952.6631,,,,,
1566,0.50237212,1233230.4,387857.421,,,,,
1567,0.50215561,1222799.964,384768.7607,,,,,
1568,0.50192471,1212368.599,381689.2865,,,,,
1569,0.50167788,1201941.316,378621.6007,,,,,
1570,0.50141354,1191523.124,375568.3054,,,,,
1571,0.50113008,1181119.035,372532.0029,,,,,
1572,0.50082583,1170734.057,369515.2954,,,,,
1573,0.50049908,1160373.203,366520.785,,,,,
1574,0.50014809,1150041.402,363551.0386,,,,,
1575,0.4997717,1139739.517,360606.7914,,,,,
1576,0.49936974,1129462.448,357686.0952,,,,,
1577,0.49894205,1119204.619,354786.7886,,,,,
1578,0.49848851,1108960.455,351906.7101,,,,,
1579,0.49800896,1098724.382,349043.6981,,,,,
1580,0.49750324,1088490.825,346195.5912,,,,,
1581,0.49697117,1078254.208,343360.2279,,,,,
1582,0.49641257,1068008.998,340535.4597,,,,,
1583,0.49582718,1057754.108,337720.593,,,,,
1584,0.49521465,1047496.881,334917.691,,,,,
1585,0.49457464,1037245.601,332129.1242,,,,,
1586,0.49390682,1027008.553,329357.2632,,,,,
1587,0.49321085,1016794.021,326604.4787,,,,,
1588,0.49248643,1006610.287,323873.1412,,,,,
1589,0.49173328,996465.6365,321165.6213,,,,,
1590,0.49095112,986368.3237,318484.2774,,,,,
1591,0.4901404,976321.2653,315829.2516,,,,,
1592,0.48930304,966315.8558,313195.901,,,,,
1593,0.48844119,956341.9891,310578.96,,,,,
1594,0.48755707,946389.5591,307973.1627,,,,,
1595,0.4866529,936448.4597,305373.2434,,,,,
1596,0.48573096,926508.5849,302773.9363,,,,,
1597,0.48479357,916559.8284,300169.9757,,,,,
1598,0.48384307,906592.1165,297556.1069,,,,,
1599,0.48288171,896600.9946,294929.0158,,,,,
1600,0.48191153,886593.9947,292289.5276,,,,,
1601,0.48093461,876580.1889,289638.9992,,,,,
1602,0.47995318,866568.6492,286978.7877,,,,,
1603,0.47896956,856568.4474,284310.2501,,,,,
1604,0.47798622,846588.6557,281634.7432,,,,,
1605,0.47700576,836638.3458,278953.6241,,,,,
1606,0.47603092,826726.5541,276268.2448,,,,,
1607,0.47506351,816858.8859,273579.4875,,,,,
1608,0.47410344,807034.7163,270887.3807,,,,,
1609,0.47315044,797252.7619,268191.8628,,,,,
1610,0.47220417,787511.7391,265492.8722,,,,,
1611,0.47126432,777810.3642,262790.3472,,,,,
1612,0.47033053,768147.3539,260084.2262,,,,,
1613,0.46940242,758521.4244,257374.4476,,,,,
1614,0.46847963,748931.3233,254660.9575,,,,,
1615,0.46756192,739377.0719,251944.0202,,,,,
1616,0.46664937,729860.3885,249224.324,,,,,
1617,0.46574204,720383.1092,246502.5865,,,,,
1618,0.46484004,710947.07,243779.5254,,,,,
1619,0.46394348,701554.1069,241055.8584,,,,,
1620,0.46305248,692206.0561,238332.3032,,,,,
1621,0.4621672,682904.7535,235609.5773,,,,,
1622,0.46128779,673651.9161,232888.3461,,,,,
1623,0.46041484,664447.2255,230168.3779,,,,,
1624,0.45954921,655288.6539,227448.6879,,,,,
1625,0.45869186,646174.1206,224728.2683,,,,,
1626,0.45784373,637101.5451,222006.111,,,,,
1627,0.45700584,628068.8467,219281.208,,,,,
1628,0.45617922,619073.9447,216552.5512,,,,,
1629,0.45536497,610114.7585,213819.1327,,,,,
1630,0.45456424,601189.7112,211080.1046,,,,,
1631,0.45377851,592300.8625,208335.7743,,,,,
1632,0.45300948,583451.8683,205586.9567,,,,,
1633,0.45225892,574646.3913,202834.4688,,,,,
1634,0.45152877,565888.0944,200079.1274,,,,,
1635,0.45082106,557180.6403,197321.7495,,,,,
1636,0.45013796,548527.6919,194563.1522,,,,,
1637,0.4494818,539932.9098,191804.152,,,,,
1638,0.44885428,531398.0071,189045.194,,,,,
1639,0.44825511,522919.1612,186285.6683,,,,,
1640,0.44768356,514491.5725,183524.7783,,,,,
1641,0.44713881,506110.4415,180761.7277,,,,,
1642,0.44662,497770.9685,177995.7201,,,,,
1643,0.44612617,489468.3541,175225.9591,,,,,
1644,0.44565628,481197.7986,172451.6483,,,,,
1645,0.44520937,472954.3864,169671.8856,,,,,
1646,0.44478834,464730.4554,166883.2672,,,,,
1647,0.44440033,456515.554,164079.8485,,,,,
1648,0.44405314,448299.1058,161255.5715,,,,,
1649,0.44375511,440070.5346,158404.378,,,,,
1650,0.44351518,431819.2641,155520.21,,,,,
1651,0.44334299,423534.718,152597.0094,,,,,
1652,0.443249,415206.32,149628.718,,,,,
1653,0.44324204,406822.3414,146609.7182,,,,,
1654,0.44331968,398365.6583,143536.4538,,,,,
1655,0.44347583,389817.5695,140405.9717,,,,,
1656,0.44370401,381159.3736,137215.3185,,,,,
1657,0.44399731,372372.3691,133961.5412,,,,,
1658,0.44434838,363437.8546,130641.6864,,,,,
1659,0.44474931,354337.1288,127252.8009,,,,,
1660,0.44519187,345051.885,123791.9881,,,,,
1661,0.44567487,335573.815,120257.783,,,,,
1662,0.44620562,325905.147,116650.2291,,,,,
1663,0.4467929,316048.6116,112969.442,,,,,
1664,0.44744685,306006.9397,109215.5374,,,,,
1665,0.44817924,295782.8619,105388.6308,,,,,
1666,0.4490039,285379.1089,101488.8378,,,,,
1667,0.44993712,274798.4183,97516.27717,,,,,
1668,0.45099263,264054.0201,93476.0063,,,,,
1669,0.45216879,253190.7997,89387.98176,,,,,
1670,0.45345946,242259.5887,85274.9588,,,,,
1671,0.4548563,231311.2185,81159.69269,,,,,
1672,0.4563479,220396.5207,77064.93867,,,,,
1673,0.45791862,209566.3266,73013.452,,,,,
1674,0.45954726,198871.468,69027.98794,,,,,
1675,0.46120881,188361.009,65130.16833,,,,,
1676,0.4628975,178070.8051,61333.143,,,,,
1677,0.46461783,168030.7327,57646.227,,,,,
1678,0.46637398,158270.6388,54078.71643,,,,,
1679,0.46816948,148820.3702,50639.90744,,,,,
1680,0.47000683,139709.774,47339.09615,,,,,
1681,0.47188696,130968.697,44185.57869,,,,,
1682,0.47380883,122625.8383,41188.23291,,,,,
1683,0.47577439,114691.9661,38349.40275,,,,,
1684,0.47778995,107163.6481,35666.25762,,,,,
1685,0.47986314,100037.0631,33135.82521,,,,,
1686,0.48200308,93308.38981,30755.1332,,,,,
1687,0.48422055,86973.80705,28521.20928,,,,,
1688,0.4865282,81029.49357,26431.08112,,,,,
1689,0.48893989,75471.384,24481.7478,,,,,
1690,0.49144685,70289.15305,22669.47498,,,,,
1691,0.49400744,65465.83536,20989.75036,,,,,
1692,0.49656483,60984.14531,19438.0241,,,,,
1693,0.49904558,56826.79725,18009.74638,,,,,
1694,0.50135728,52976.50554,16700.36737,,,,,
1695,0.50338624,49415.98456,15505.33724,,,,,
1696,0.50499854,46127.9885,14420.02369,,,,,
1697,0.50612039,43096.35518,13437.55182,,,,,
1698,0.50677582,40306.10784,12548.59338,,,,,
1699,0.50702393,37742.32998,11743.69541,,,,,
1700,0.50696025,35390.10511,11013.40492,,,,,
